a2-action-kernels-are-recursive		
a2-boone-higman-via-rs-two-graph-full-groups		
single-configuration-check-mark-group-is-lift-presented	**ESTABLISHED** by `single-configuration-check-mark-group-is-lift-presented-proof` (lane proof by	
small-cancellation-groups-realize-every-wp-complexity		
smart-level-zero-return-map-has-free-divergence	**ESTABLISHED** (lane proof below, bh-free-50, 2026-09-18, by hand; not independently reviewed; no	 |   PASS);
smart-renormalization-admits-no-graded-basins	**ESTABLISHED** (lane proof below, bh-free-01, elementary, not independently reviewed). It uses only the	
smart-trace-full-group-embeds-in-brin-thompson-2v	**ESTABLISHED** (lane proof below; not independently reviewed). Two inputs are imported without	
solvable-bs-faithful-witness-proof		
solvable-bs-groups-have-faithful-generalized-bs-witnesses	**ESTABLISHED** through `solvable-bs-faithful-witness-proof`. Lane proof (bh-free-05),	
some-a2-action-has-a-nonrecursive-kernel		
some-fp-simple-group-has-an-infinite-bounded-exponent-subgroup		
some-hyperbolic-group-embeds-in-no-brin-thompson-group		
some-nonexact-group-has-a-type-a-action		
some-nv-element-has-a-graded-height-3-renormalization		
spherical-artin-bh-via-decorated-garside-odometer-groups	**DEAD** (2026-09-18). Its third input,	
spherical-artin-groups-satisfy-boone-higman		 | **Verification (bh-verify-artin, 2026-09-18; lane check, not an external review).** PASS conditional. The line
spherical-artin-groups-satisfy-permutational-boone-higman		 | **Verification (bh-verify-artin, 2026-09-18; lane check, not an external review).** PASS conditional. This one
spinal-extensions-of-lift-presented-groups-satisfy-boone-higman	**ESTABLISHED** (lane proof below; no priority claimed). Referee a (proof gaps) PASS: `research/artifacts/gq-referee-a-level-regrouping-finitary-and-s	
spine-and-odometer-mover-generate-a-2-adic-lamplighter	**ESTABLISHED** (items 1–4, lane proof below, elementary; not yet refereed; no priority claimed). Item 5 is	
spine-grigorchuk-automaton-group-has-a-bounded-action	**ESTABLISHED** (lane proof below; no priority claimed). Referee a (proof gaps) PASS: `research/artifacts/gq-referee-a-commonly-fixed-letters-compress	
spine-hosts-reduce-to-fp-rf-overgroups-of-the-lamp	**ESTABLISHED** (lane proof below, elementary; no priority claimed). Referee a (proof gaps) PASS: `research/artifacts/gq-referee-a-rf-hosts-and-spine-	
spine-mover-automata-over-fp-bases-are-lift-presented	**ESTABLISHED** (lane proof below, elementary; uses Theorem A of	
square-spiral-z2-enumeration-is-ball-rigid	**ESTABLISHED** (lane proof, bh-free-48, not independently reviewed, no priority claimed). The proof is below.	
stabilized-kgraph-full-group-clopen-action-proof		
stabilized-kgraph-full-groups-have-type-a-actions	**ESTABLISHED** through `stabilized-kgraph-full-group-clopen-action-proof` (lane	
stationary-vershik-maps-generate-contracting-rsgs-proof		
stationary-vershik-maps-generate-contracting-rsgs	**ESTABLISHED** by `stationary-vershik-maps-generate-contracting-rsgs-proof` (lane	 | **Adversarial check (2026-09-18, lane `bh-refute`): PASS, conditional on the cited imports** (BBMZ, DHS and, f
stein-complex-elementary-intervals-are-grid-spheres	**ESTABLISHED** by `stein-interval-grid-sphere-proof` (lane proof). Referee a (proof gaps):	 | **PASS** (`research/artifacts/gq-referee-a-twisted-brin-thompson-type-fn-criterion.md`, | 16bd2d9b5). Referee b (citations): **PASS** (68ed8a399); it confirms that the
stein-derived-groups-need-computable-modules-proof		
stein-derived-groups-need-computable-modules	**ESTABLISHED** (route `stein-derived-groups-need-computable-modules-proof`; lane proof, not reviewed; no	
stein-elements-with-hyperbolic-periodic-points-bound-roots	**ESTABLISHED** (lane proof, elementary, not reviewed; no priority claimed).	
stein-interval-grid-sphere-proof		
stein-v-groups-act-with-type-a-on-breakpoints-proof		
stein-v-groups-act-with-type-a-on-breakpoints	**ESTABLISHED** (route `stein-v-groups-act-with-type-a-on-breakpoints-proof`; lane proof, elementary, not	
steinberg-groups-of-r-l-are-quasisimple-proof		
steinberg-groups-of-r-l-are-quasisimple	**ESTABLISHED** through `steinberg-groups-of-r-l-are-quasisimple-proof`. Lane proof, not independently reviewed.	
steinberg-simple-quotients-of-q-rings-reduce-to-pe-n	**ESTABLISHED** for parts 1–4 (lane proof, elementary, inline; not reviewed; no novelty	
strand-map-bases-lift-only-bounded-displacement-letters	**ESTABLISHED** (lane proof, elementary, proved below; not independently reviewed; no priority claimed).	
strongly-regular-building-elements-are-opposition-proximal	**ESTABLISHED** (lane proof `strongly-regular-opposition-proximality-proof`, bh-testcases	
strongly-regular-opposition-proximality-proof		
strongly-shift-similar-point-stabilizers-are-copies-of-the-group	**ESTABLISHED** (lane proof, elementary, proved below; not independently reviewed; no priority claimed, it is	
strongly-shift-similar-type-f-m-passes-to-houghton-like-groups	**ESTABLISHED** (lane proof, below; not independently reviewed; no priority claimed). The imports were read at	
subshift-full-groups-give-infinite-order-twisted-near-shells	**ESTABLISHED** for items 1–3 (lane proof below; elementary; not independently reviewed; no novelty	
subshift-languages-give-monomial-algebras-in-crossed-products	**ESTABLISHED** (lane proof, bh-algebra, elementary, not reviewed; no priority claimed, likely folklore	
substitution-subshift-full-groups-satisfy-boone-higman-proof		
substitution-subshift-full-groups-satisfy-boone-higman	**ESTABLISHED** by `substitution-subshift-full-groups-satisfy-boone-higman-proof`	 | **Adversarial check (2026-09-18, lane `bh-refute`): PASS, conditional on the cited imports** (BBMZ, DHS and, f
substitution-subshifts-have-stationary-bv-models-citation		
substitution-subshifts-have-stationary-bv-models		
subsurface-mapping-class-groups-are-undistorted		
subsurface-mcg-undistorted-citation		
supersolvable-arrangement-groups-lie-in-the-pbh-class-proof		
supersolvable-arrangement-groups-lie-in-the-pbh-class	**ESTABLISHED** through `supersolvable-arrangement-groups-lie-in-the-pbh-class-proof`.	
support-constraints-on-v-subgroups-cannot-see-one-endedness	**ESTABLISHED** (lane proof, elementary; not reviewed; no priority claimed).	
surface-generalized-bs-groups-satisfy-boone-higman-proof		
surface-generalized-bs-groups-satisfy-boone-higman	**ESTABLISHED** (lane proof, not reviewed; route	
surface-group-atoms-are-wall-arrangement-cells	**ESTABLISHED** by `surface-group-atoms-wall-cells-proof` (lane `bh-free-23`, lane proof, not	
surface-group-atoms-wall-cells-proof		
surface-groups-have-faithful-generalized-bs-witnesses-proof		
surface-groups-have-faithful-generalized-bs-witnesses	**ESTABLISHED** (lane proof, not reviewed; route	
surface-word-stabilizers-have-infinitely-many-double-cosets	**ESTABLISHED** (lane proof, elementary counting plus one cited counting theorem;	
symplectic-leavitt-swindle-proof		
synchronous-cores-in-out-v-have-order-at-most-two-proof		
synchronous-cores-in-out-v-have-order-at-most-two	**ESTABLISHED** through `synchronous-cores-in-out-v-have-order-at-most-two-proof`. Lane proof	
tame-power-conjugator-proof		
tame-power-conjugators-have-more-hyperbolic-points	**ESTABLISHED** by `tame-power-conjugator-proof` (lane proof, elementary; not	
telescope-fixed-points-are-singular-on-a-parse-shift	**ESTABLISHED** by `telescope-fixed-points-parse-shift-proof` (lane proof, elementary, no imports.	
telescope-fixed-points-parse-shift-proof		
telescopic-germ-bases-dynamically-v-separated-proof		
telescopic-germ-bases-in-v-germ-extensions-are-v-separated	**ESTABLISHED** by `telescopic-germ-bases-dynamically-v-separated-proof` (lane proof, elementary;	
thick-building-flat-sfts-are-never-quantum-rigid		
thick-building-flat-sfts-never-quantum-rigid-proof		
thin-rational-actions-finite-germ-extension-proof		
thin-rational-actions-give-finite-germ-extensions	**ESTABLISHED** by `thin-rational-actions-finite-germ-extension-proof` (lane proof,	
thompson-f-exact-via-amenable-full-groups		
thompson-group-f-is-exact		
thompson-t-mixed-identities-are-not-finitely-normally-generated	**ESTABLISHED** by `thompson-t-mixed-identities-not-fng-proof` (lane proof, not	
thompson-t-mixed-identities-not-fng-proof		
thompson-v-binary-shell-action-passes-both-germ-gates	**ESTABLISHED** (lane proof below, given the cited nodes; not independently reviewed; no novelty claimed).	
three-tree-lattice-kernel-commutation-proof		
three-tree-lattices-escape-only-via-discrete-normal-subgroups	**ESTABLISHED** through `three-tree-lattice-kernel-commutation-proof` (lane	
thumann-operad-groups-need-only-f-infinity-transformations	**ESTABLISHED** (lane bh-invent-07, 2026-09-18; lane proof, not independently reviewed; no priority	
time-lift-actors-carry-no-complexity-beyond-row-language	**ESTABLISHED** (lane proof, elementary; not reviewed; folklore-level, no priority claimed).	
titz-witzel-kernel-elements-are-nowhere-domestic-at-infinity		
titz-witzel-lattices-pbh-via-euclidean-building-lattices		
titz-witzel-lattices-satisfy-permutational-boone-higman	**ESTABLISHED** (2026-09-18) through `titz-witzel-lattices-pbh-via-euclidean-building-lattices`,	 | `research/artifacts/gq-bh-verify-euclid-report.md` §7, PASS). The hypotheses match: C̃₂ is an
topologically-free-subshift-full-groups-force-quantum-rigidity	**ESTABLISHED** (lane proof, elementary; bh-invent-12, 2026-09-18; not independently reviewed; no	
torelli-lower-central-quotients-are-not-residually-finite	**ESTABLISHED** by `torelli-lower-central-quotients-not-rf-proof`. This is a lane	
torelli-lower-central-quotients-do-not-virtually-split	**ESTABLISHED** (lane proof, elementary given the cited inputs; not reviewed; no	
torelli-lower-central-quotients-have-solvable-word-problem	**ESTABLISHED** (lane proof, elementary; not reviewed; no priority claimed, since	
torelli-lower-central-quotients-not-rf-proof		
torelli-lower-central-quotients-satisfy-boone-higman		
torsion-free-isotropy-leavitt-tensor-hosts-have-trivial-k1-k2		
torsion-free-tree-lattices-embed-in-fp-kgraph-full-groups	**ESTABLISHED** through `tree-lattice-kgraph-power-phase-proof` (lane proof; not	
torsion-subgroups-of-almost-v-groups-localize-at-singular-germs		
train-track-split-cones-have-least-common-descendants	**ESTABLISHED** by `train-track-split-cones-least-common-descendants-proof` (lane	
train-track-split-cones-least-common-descendants-proof		
train-track-trace-groupoid-hosts-closed-mcg	**OPEN** (lane bh-mcg, 2026-09-18). This is a construction proposal with explicit	
transcendental-slope-thompson-groups-have-hard-word-problems	**ESTABLISHED** (lane proof, elementary, not reviewed). No priority is claimed. Finitely generated	
transcendental-slope-thompson-groups-satisfy-boone-higman		
translation-like-hosts-are-capped-by-separation-profiles	**ESTABLISHED** (lane proof, bh-invent-09; elementary given the cited coarse-geometry facts; not reviewed).	
translation-like-inputs-embed-in-full-groups-over-a-fixed-group	**ESTABLISHED** (lane proof, bh-invent-09; elementary; not reviewed; no priority claimed). It answers the	
transvections-are-single-carets-of-the-edge-split-operad	**ESTABLISHED** (lane bh-free-54, 2026-09-18). Lane proof below; elementary, not	
tree-by-complex-lattices-with-faithful-tree-factor-satisfy-pbh	**ESTABLISHED** (lane proof, a direct application of BLIW's tree method via	
tree-compatible-fixed-base-enumerations-have-infinite-index	**ESTABLISHED** by `tree-compatible-fixed-base-infinite-index-proof` (lane proof,	
tree-compatible-fixed-base-infinite-index-proof		
tree-lattice-block-splitting-proof		
tree-lattice-kgraph-power-phase-proof		
tree-lattice-with-torsion-via-zappa-szep-kgraphs		
tree-lattices-split-into-irreducible-blocks	**ESTABLISHED** through `tree-lattice-block-splitting-proof` (lane proof,	
triangle-free-all-3-artin-groups-satisfy-pbh-proof		
triangle-free-all-3-artin-groups-satisfy-pbh	**ESTABLISHED** (route `triangle-free-all-3-artin-groups-satisfy-pbh-proof`; lane proof, not independently reviewed). It inherits the status of `artin	
triangle-permutive-sfts-have-one-sided-total-faults		
twice-punctured-torus-mcg-is-continuous-automatic		
twisted-brin-thompson-global-twists-are-conjugacy-closed	**ESTABLISHED** (lane proof, elementary; not reviewed; no priority claimed).	
twisted-brin-thompson-groups-embed-along-equivariant-inclusions	**ESTABLISHED** (lane proof, not reviewed; elementary). No priority claimed; this is	
twisted-brin-thompson-groups-quasi-retract-onto-acting-group		
twisted-brin-thompson-labels-are-rigid	**ESTABLISHED** (lane proof, elementary, not independently reviewed; no priority	
twisted-brin-thompson-type-fn-criterion	**ESTABLISHED** by `twisted-bt-type-fn-interval-filtration-proof` (lane proof, 2026-09-18).	 | Referee a (proof gaps): **PASS**, | with nits N1–N6 applied. Referee c (independent second proof-gap pass): **PASS**, | version 329a4461c. Referee b (citations and priority): **PASS**,
twisted-brin-thompson-type-fn-implies-type-an	checked by referee b (**PASS**,	
twisted-bt-of-full-contracting-rsg-inherits-f-n-from-rsg-family		
twisted-bt-quasi-retract-onto-acting-group-citation		
twisted-bt-type-fn-interval-filtration-proof		
twisted-bt-type-fn-necessity-citation		
twisted-genuine-shell-actions-pass-both-germ-gates	**ESTABLISHED** (lane proof below; elementary; not independently reviewed; no novelty claimed).	
twisted-integral-affine-brin-thompson-group-is-simple	**ESTABLISHED** (lane proof, not reviewed). It uses the Bleak–Elliott–Hyde criterion, as quoted	
twisted-integral-affine-full-group-is-finitely-presented	**ESTABLISHED** (lane proof, not reviewed; **load-bearing, referee review requested**).	
twisted-integral-affine-group-fp-via-stein-complex		
twisted-s-integral-affine-groups-are-fp-and-virtually-simple	**ESTABLISHED** (lane proof, not reviewed). **Load-bearing, referee review requested,** together	
two-counter-kms-top-has-no-affine-self-similar-action	**ESTABLISHED** by the proof below (lane bh-free-25, 2026-09-18; elementary, not	
two-dim-cat0-product-groups-are-torsion-locally-finite		
two-dim-cat0-product-groups-torsion-lf-proof		
two-leaf-graph-manifold-twist-realizations	**ESTABLISHED** for items 1, 3 and 4 (lane proof, elementary; not independently reviewed).	
two-radix-host-meets-the-fp-ray-conditions-except-realizability	**ESTABLISHED** (lane proof, not reviewed; no novelty claimed).	
two-radix-odometer-host-is-f-infinity-with-fg-charge-kernel	**ESTABLISHED** (lane proof, not reviewed; the finiteness input is X. Li, arXiv:2110.04505v2,	
two-sided-coset-sft-cyclic-descent-collapse-proof		
two-sided-free-group-coset-sfts-collapse-under-cyclic-descent		
type-preserving-vertex-free-a2-groups-embed-in-fp-simple-groups	**ESTABLISHED** (lane proof, bh-groupoid 2026-09-18, inline below; not independently	
type-transitive-a2-bh-via-rs-two-graph-full-groups		
type-transitive-vertex-free-a2-groups-embed-in-fp-simple-groups	**ESTABLISHED** (2026-09-18) by route `type-transitive-a2-bh-via-rs-two-graph-full-groups`. Every step is a lane proof or an import pinned at source; 	
undistorted-type-a-class-closure-and-qi-boone-higman	**ESTABLISHED** through `undistorted-type-a-class-closure-proof`. This is a lane proof, not independently	
undistorted-type-a-class-closure-proof		
unequal-radix-free-product-near-group-passes-both-germ-gates		
unequal-radix-near-group-halves-are-tree-groups-that-are-not-fp	**ESTABLISHED** (lane proof, not reviewed; no novelty claimed).	
unequal-radix-near-group-has-a-local-expanding-element	**ESTABLISHED** (lane proof by hand, cross-checked by an exact symbolic computation on MSI; not	
unimodular-cells-synchronize-under-edge-splits	**OPEN** (lane bh-free-61, 2026-09-18). Trivial for `m = 1`. For `m ≥ 2`,	
unimodular-dissection-operad-has-finite-type	**OPEN** (lane bh-free-54, 2026-09-18). Holds for `m = 1`. For `m = 2`, even its	
unimodular-dissections-have-egyptian-fraction-volumes	**ESTABLISHED** (lane bh-free-54, 2026-09-18). Lane proof below; elementary, not	
unimodular-maslov-cantorization-is-minimal-expansive		
unimodular-maslov-cantorization-proof		
unimodular-maslov-cells-do-not-dissect-mixed-atoms	**ESTABLISHED** (lane proof below, not reviewed). No priority is claimed.	
v-and-a-homeomorphism-never-generate-a-free-product	**ESTABLISHED** (lane proof, elementary, not reviewed). No novelty claimed: this is the	
v-binary-shell-envelope-is-finitely-presented		
v-by-normalizer-groups-are-self-similar-proof		
v-by-normalizer-groups-are-self-similar	**ESTABLISHED** through `v-by-normalizer-groups-are-self-similar-proof`. Lane proof	
v-cone-sliding-localizes-disjoint-support-relations		
v-element-invariant-measures-live-on-the-periodic-part-proof		
v-element-invariant-measures-live-on-the-periodic-part	**ESTABLISHED** by `v-element-invariant-measures-live-on-the-periodic-part-proof` (lane bh-free-16,	
v-normalizer-full-closures-are-integrally-acyclic-proof		
v-normalizer-full-closures-are-integrally-acyclic	**ESTABLISHED** through `v-normalizer-full-closures-are-integrally-acyclic-proof`. Lane proof	
v-normalizer-groupoids-carry-lag-cocycle-iff-lipschitz-proof		
v-normalizer-groupoids-carry-lag-cocycle-iff-lipschitz	**ESTABLISHED** through `v-normalizer-groupoids-carry-lag-cocycle-iff-lipschitz-proof`.	
v-normalizer-rsgs-contract-iff-finite-outer-order-proof		
v-normalizer-rsgs-contract-iff-finite-outer-order	**ESTABLISHED** through `v-normalizer-rsgs-contract-iff-finite-outer-order-proof`. Lane proof	
v-point-stabilizers-are-ascending-hnn-extensions-of-v-proof		
v-point-stabilizers-are-ascending-hnn-extensions-of-v	**ESTABLISHED** by `v-point-stabilizers-are-ascending-hnn-extensions-of-v-proof` (lane	
v-times-full-groups-have-local-transposition-presentations		
v-times-quantum-rigid-sft-full-groups-are-fp		
v-times-sft-full-groups-glue-from-two-wreath-pieces		
v-times-sft-full-groups-split-into-two-wreath-pieces-proof		
v-times-sft-full-groups-split-into-two-wreath-pieces	**ESTABLISHED** by `v-times-sft-full-groups-split-into-two-wreath-pieces-proof` (lane proof, elementary given the	
v-times-sft-gluing-kernel-is-relatively-perfect	**ESTABLISHED** (lane proof, elementary; no priority claimed). Reviewed: gq-referee-a PASS	
vertex-free-type-rotating-a2-bh-by-type-rotation-character		
vertex-free-type-rotating-a2-groups-satisfy-boone-higman	**ESTABLISHED** (2026-09-18, bh-groupoid; lane proofs, not independently reviewed): see the	
virtual-retracts-satisfy-pbh-coset-wreath-closure-proof		
virtual-retracts-satisfy-pbh-coset-wreath-closure	**ESTABLISHED** by `virtual-retracts-satisfy-pbh-coset-wreath-closure-proof` (lane proof;	
virtually-compact-special-groups-undistorted-in-2v	**ESTABLISHED** by `virtually-compact-special-undistorted-in-2v-proof` (lane proof, not independently	
virtually-compact-special-undistorted-in-2v-proof		
virtually-cyclic-out-free-subgroups-have-infinite-double-cosets	**ESTABLISHED** (lane proof; not reviewed; no priority claimed).	
virtually-free-contracting-rsg-proof		
virtually-free-extensions-lie-in-generalized-bs-classes-proof		
virtually-free-extensions-lie-in-generalized-bs-classes	**ESTABLISHED** (lane proof, elementary, not reviewed; route	
virtually-free-groups-are-contracting-rsgs	**ESTABLISHED** (route `virtually-free-contracting-rsg-proof`; lane proof by `bh-free-52`, elementary, not reviewed; no priority claimed, may be folkl	
virtually-free-product-hyperbolic-groups-are-contracting-rsgs	**ESTABLISHED** by `virtually-freely-decomposable-hyperbolic-rsg-proof` (lane `bh-free-23`,	
virtually-freely-decomposable-hyperbolic-rsg-proof		
virtually-torsion-free-cubulated-groups-satisfy-boone-higman		
virtually-torsion-free-tree-lattices-pbh-via-kgraphs		
virtually-torsion-free-tree-lattices-satisfy-pbh	**ESTABLISHED** through `virtually-torsion-free-tree-lattices-pbh-via-kgraphs`	
w-contains-heisenberg-with-divisible-centre	**ESTABLISHED** (lane proof, not reviewed; no priority or novelty claimed for Boone–Higman).	
weyl-toric-arrangements-b-d-e-f-are-not-fiber-type-proof		
weyl-toric-arrangements-b-d-e-f-are-not-fiber-type	**ESTABLISHED** through `weyl-toric-arrangements-b-d-e-f-are-not-fiber-type-proof`.	
window-zero-twists-are-fixed-point-free-proof		
window-zero-twists-are-fixed-point-free	**ESTABLISHED** by `window-zero-twists-are-fixed-point-free-proof` (lane proof, elementary, not independently reviewed, no priority claimed).	
wreath-recursion-thompson-groups-inherit-fn-proof		
wreath-recursion-thompson-groups-inherit-fn	**ESTABLISHED** (lane proof `bh-free-06`, 2026-09-18, in	
wreaths-over-clopen-stabilizer-cosets-lie-in-b-a	**ESTABLISHED** by `wreaths-over-clopen-stabilizer-cosets-proof` (lane proof,	
wreaths-over-clopen-stabilizer-cosets-proof		
z-wr-psl2-z-half-embeds-in-fp-self-similar-group	**REFUTED** by `z-wr-psl2-z-half-is-not-residually-finite` (2026-09-18, lane proof, elementary, not reviewed). The wreath product is not residually fi	
z-wr-psl2-z-half-is-not-residually-finite	**ESTABLISHED** (lane proof, elementary, not reviewed; no priority claimed, the	
z2-free-z-embeds-in-a-finite-nucleus-rsg		
z2-free-z-lies-in-an-fp-full-germ-extension-of-v	**ESTABLISHED** (lane proof, not independently reviewed; no priority claimed).	
z2-free-z-normal-form-boundary-has-corner-singular-orbits	**ESTABLISHED** (lane proof, elementary, not independently reviewed; no priority claimed).	
zaremsky-2-19a-every-hyperbolic-group-in-some-nv-resolved		
zaremsky-2-19c-every-gl-n-z-in-some-mv-resolved		
zero-flux-strand-stacks-obstruct-fp-amenable-near-groups	**ESTABLISHED** (lane proof, below, not independently reviewed, no priority claimed; the lemma is a Bieri–Strebel	
zero-set-confinement-unifies-host-obstructions	**ESTABLISHED** (lane proof, bh-synth-obstructions, elementary; the only import is Delorme–Guichardet,	
zigzag-houghton-like-envelopes-are-virtually-houghton	**ESTABLISHED** (lane proof, elementary, written inline; not independently reviewed; no priority claimed — for	
zigzag-shell-singular-ideal-is-finitely-generated	**ESTABLISHED** (lane proof, elementary, not reviewed; no priority claimed).	
zn-subshift-is-rf-iff-periodically-approximable		
zn-subshift-rf-periodic-approximation-proof		
